id	tweet	id_user	name	screen_name
1	1053073026940583936	14594813	Folha de S.Paulo	folha
2	1053073032653258752	8802752	G1	g1
3	1053073032514805762	14594813	Folha de S.Paulo	folha
4	1053073035257896960	8802752	G1	g1
5	1053073039733207040	14594813	Folha de S.Paulo	folha
6	1053073039867498496	14594813	Folha de S.Paulo	folha
7	1053073039867498496	197526475	Ana	anallp79
8	1053073044506324995	14594813	Folha de S.Paulo	folha
9	1053073049082302465	8802752	G1	g1
10	1053073051066265600	14594813	Folha de S.Paulo	folha
11	1053073052689412102	14594813	Folha de S.Paulo	folha
12	1053073054119682048	14594813	Folha de S.Paulo	folha
13	1053073054245552128	14594813	Folha de S.Paulo	folha
14	1053073055537348609	14594813	Folha de S.Paulo	folha
15	1053073058599260160	8802752	G1	g1
16	1053073058800586752	14594813	Folha de S.Paulo	folha
17	1053073061308706816	14594813	Folha de S.Paulo	folha
18	1053073061732368386	14594813	Folha de S.Paulo	folha
19	1053073063510765568	8802752	G1	g1
20	1053073066702585856	8802752	G1	g1
21	1053073069789581312	14594813	Folha de S.Paulo	folha
22	1053073070620061696	14594813	Folha de S.Paulo	folha
23	1053073071551193090	14594813	Folha de S.Paulo	folha
24	1053073075179307009	14594813	Folha de S.Paulo	folha
25	1053073074751528961	14594813	Folha de S.Paulo	folha
26	1053073078090121217	8802752	G1	g1
27	1053073079138766849	8802752	G1	g1
28	1053073079541420033	8802752	G1	g1
29	1053073078685708289	14594813	Folha de S.Paulo	folha
30	1053073083026817031	8802752	G1	g1
31	1053073088710148099	14594813	Folha de S.Paulo	folha
32	1053073088710148099	354095556	Fernando Haddad 13	Haddad_Fernando
33	1053073092182970370	14594813	Folha de S.Paulo	folha
34	1053073100730982400	14594813	Folha de S.Paulo	folha
35	1053073101557161984	14594813	Folha de S.Paulo	folha
36	1053073103318859776	14594813	Folha de S.Paulo	folha
37	1053073107165028353	8802752	G1	g1
38	1053073108628897794	14594813	Folha de S.Paulo	folha
39	1053073110864461824	14594813	Folha de S.Paulo	folha
40	1053073111032193025	14594813	Folha de S.Paulo	folha
41	1053073112013725696	14594813	Folha de S.Paulo	folha
42	1053073115826307072	8802752	G1	g1
43	1053073116321275904	8802752	G1	g1
44	1053073117608845312	8802752	G1	g1
45	1053073117608845312	65473559	Portal R7.com	portalR7
46	1053073126383382528	14594813	Folha de S.Paulo	folha
47	1053073127658438656	8802752	G1	g1
48	1053073131219439616	9317502	Estadão	Estadao
49	1053073131219439616	76369002	Política Estadão	EstadaoPolitica
50	1053073133626970118	8802752	G1	g1
51	1053073136785256448	14594813	Folha de S.Paulo	folha
52	1053073139763216385	14594813	Folha de S.Paulo	folha
53	1053073144284696576	8802752	G1	g1
54	1053073144284696576	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
55	1053073148525101057	14594813	Folha de S.Paulo	folha
56	1053073149674307584	9317502	Estadão	Estadao
57	1053073149674307584	76369002	Política Estadão	EstadaoPolitica
58	1053073153948291077	14594813	Folha de S.Paulo	folha
59	1053073149997301760	8802752	G1	g1
60	1053073159426064384	8802752	G1	g1
61	1053073160768229376	14594813	Folha de S.Paulo	folha
62	1053073161883934721	14594813	Folha de S.Paulo	folha
63	1053073163096068096	8802752	G1	g1
64	1053073163096068096	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
65	1053073168498417664	14594813	Folha de S.Paulo	folha
66	1053073171514081291	14594813	Folha de S.Paulo	folha
67	1053073172411674624	14594813	Folha de S.Paulo	folha
68	1053073178740867073	8802752	G1	g1
69	1053073178740867073	88711472	Matheus Leitão	Mleitaonetto
70	1053073178740867073	88711472	Matheus Leitão	Mleitaonetto
71	1053073185036476416	14594813	Folha de S.Paulo	folha
72	1053073187863445504	8802752	G1	g1
73	1053073190094815239	14594813	Folha de S.Paulo	folha
74	1053073193274089472	8802752	G1	g1
75	1053073197317414912	14594813	Folha de S.Paulo	folha
76	1053073205185908736	14594813	Folha de S.Paulo	folha
77	1053073221401145346	8802752	G1	g1
78	1053073224941101056	14594813	Folha de S.Paulo	folha
79	1053073229630312448	14594813	Folha de S.Paulo	folha
80	1053073232285388801	14594813	Folha de S.Paulo	folha
81	1053073236899123201	14594813	Folha de S.Paulo	folha
82	1053073237167558657	14594813	Folha de S.Paulo	folha
83	1053073241303068672	14594813	Folha de S.Paulo	folha
84	1053073241236008962	14594813	Folha de S.Paulo	folha
85	1053073243437973504	14594813	Folha de S.Paulo	folha
86	1053073247712038914	78774644	Economia Estadão	EstadaoEconomia
87	1053073248576028674	75122758	Inter Estadão	EstadaoInter
88	1053073245816176640	14594813	Folha de S.Paulo	folha
89	1053073245816176640	14594813	Folha de S.Paulo	folha
90	1053073252858413057	14594813	Folha de S.Paulo	folha
91	1053073254292865024	14594813	Folha de S.Paulo	folha
92	1053073255500861441	8802752	G1	g1
93	1053073256163536897	14594813	Folha de S.Paulo	folha
94	1053073257388298241	14594813	Folha de S.Paulo	folha
95	1053073258533273603	14594813	Folha de S.Paulo	folha
96	1053073261771284480	14594813	Folha de S.Paulo	folha
97	1053073270575169537	8802752	G1	g1
98	1053073275285397504	14594813	Folha de S.Paulo	folha
99	1053073276598132736	9317502	Estadão	Estadao
100	1053073276598132736	76369002	Política Estadão	EstadaoPolitica
101	1053073280024932353	8802752	G1	g1
102	1053073283862749184	14594813	Folha de S.Paulo	folha
103	1053073286219862016	14594813	Folha de S.Paulo	folha
104	1053073290615504896	14594813	Folha de S.Paulo	folha
105	1053073290888167424	8802752	G1	g1
106	1053073291861209088	14594813	Folha de S.Paulo	folha
107	1053073291827666945	14594813	Folha de S.Paulo	folha
108	1053073292339363840	14594813	Folha de S.Paulo	folha
109	1053073298232356865	8802752	G1	g1
110	1053073299830386689	8802752	G1	g1
111	1053073299679391744	8802752	G1	g1
112	1053073305027141632	14594813	Folha de S.Paulo	folha
113	1053073307174625280	14594813	Folha de S.Paulo	folha
114	1053073309846421504	14594813	Folha de S.Paulo	folha
115	1053073311729704963	14594813	Folha de S.Paulo	folha
116	1053073312568524800	8802752	G1	g1
117	1053073313969438720	14594813	Folha de S.Paulo	folha
118	1053073313969438720	953082993752662016	O Fantasma ?? 1️⃣7️⃣	Fantasma1936
119	1053073317786255363	8802752	G1	g1
120	1053073318125944832	14594813	Folha de S.Paulo	folha
121	1053073322169303041	14594813	Folha de S.Paulo	folha
122	1053073324916400128	14594813	Folha de S.Paulo	folha
123	1053073327701610496	8802752	G1	g1
124	1053073327798059008	8802752	G1	g1
125	1053073328695586816	14594813	Folha de S.Paulo	folha
126	1053073328695586816	613201548	VerdeAzulAmarelo 17	ElizaLacaille
127	1053073328695586816	14594813	Folha de S.Paulo	folha
128	1053073328775352320	14594813	Folha de S.Paulo	folha
129	1053073337742712834	14594813	Folha de S.Paulo	folha
130	1053073336677396481	14594813	Folha de S.Paulo	folha
131	1053073339110080512	8802752	G1	g1
132	1053073343660867587	14594813	Folha de S.Paulo	folha
133	1053073338422181888	14594813	Folha de S.Paulo	folha
134	1053073346366185473	14594813	Folha de S.Paulo	folha
135	1053073346978631680	14594813	Folha de S.Paulo	folha
136	1053073352296988672	14594813	Folha de S.Paulo	folha
137	1053073365022453760	8802752	G1	g1
138	1053073368206008320	14594813	Folha de S.Paulo	folha
139	1053073372865880064	8802752	G1	g1
140	1053073377274028032	14594813	Folha de S.Paulo	folha
141	1053073383531954176	14594813	Folha de S.Paulo	folha
142	1053073384119156736	14594813	Folha de S.Paulo	folha
143	1053073384853123072	14594813	Folha de S.Paulo	folha
144	1053073388380536832	14594813	Folha de S.Paulo	folha
145	1053073388363759616	14594813	Folha de S.Paulo	folha
146	1053073392188973057	8802752	G1	g1
147	1053073409540800512	14594813	Folha de S.Paulo	folha
148	1053073411960901632	8802752	G1	g1
149	1053073417472229376	14594813	Folha de S.Paulo	folha
150	1053073430403268608	14594813	Folha de S.Paulo	folha
151	1053073431753822208	14594813	Folha de S.Paulo	folha
152	1053073431753822208	14594813	Folha de S.Paulo	folha
153	1053073431753822208	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
154	1053073432588570626	8802752	G1	g1
155	1053073433964240898	8802752	G1	g1
156	1053073436980011008	14594813	Folha de S.Paulo	folha
157	1053073438385074181	14594813	Folha de S.Paulo	folha
158	1053073437219008513	14594813	Folha de S.Paulo	folha
159	1053073440377311233	8802752	G1	g1
160	1053073440020807680	14594813	Folha de S.Paulo	folha
161	1053073453379653633	8802752	G1	g1
162	1053073455376187392	14594813	Folha de S.Paulo	folha
163	1053073458001788928	14594813	Folha de S.Paulo	folha
164	1053073458291183618	14594813	Folha de S.Paulo	folha
165	1053074028322263040	14594813	Folha de S.Paulo	folha
166	1053074029903523850	14594813	Folha de S.Paulo	folha
167	1053074030092316672	14594813	Folha de S.Paulo	folha
168	1053074031929372672	8802752	G1	g1
169	1053074034588635138	8802752	G1	g1
170	1053074037579149313	14594813	Folha de S.Paulo	folha
171	1053074038212517892	14594813	Folha de S.Paulo	folha
172	1053074039147782144	14594813	Folha de S.Paulo	folha
173	1053074046588469249	14594813	Folha de S.Paulo	folha
174	1053074053253210114	8802752	G1	g1
175	1053074056629678080	8802752	G1	g1
176	1053074059855097861	14594813	Folha de S.Paulo	folha
177	1053074062413586432	14594813	Folha de S.Paulo	folha
178	1053074062413586432	14594813	Folha de S.Paulo	folha
179	1053074063093063680	14594813	Folha de S.Paulo	folha
180	1053074063101493248	14594813	Folha de S.Paulo	folha
181	1053074064225566720	14594813	Folha de S.Paulo	folha
182	1053074066171662336	8802752	G1	g1
183	1053074066956005376	14594813	Folha de S.Paulo	folha
184	1053074067593592832	14594813	Folha de S.Paulo	folha
185	1053074069036392448	8802752	G1	g1
186	1053074078976917509	14594813	Folha de S.Paulo	folha
187	1053074082181402624	14594813	Folha de S.Paulo	folha
188	1053074082009411584	14594813	Folha de S.Paulo	folha
189	1053074088980332544	14594813	Folha de S.Paulo	folha
190	1053074089617821697	14594813	Folha de S.Paulo	folha
191	1053074089928245249	14594813	Folha de S.Paulo	folha
192	1053074093262729217	14594813	Folha de S.Paulo	folha
193	1053074096802684929	14594813	Folha de S.Paulo	folha
194	1053074101823303680	14594813	Folha de S.Paulo	folha
195	1053074107200352256	14594813	Folha de S.Paulo	folha
196	1053074110551592960	8802752	G1	g1
197	1053074112363536384	8802752	G1	g1
198	1053074115756732416	14594813	Folha de S.Paulo	folha
199	1053074116507512837	14594813	Folha de S.Paulo	folha
200	1053074116834742272	14594813	Folha de S.Paulo	folha
201	1053074118013259776	14594813	Folha de S.Paulo	folha
202	1053074119057723392	14594813	Folha de S.Paulo	folha
203	1053074123759456256	14594813	Folha de S.Paulo	folha
204	1053074123818262528	14594813	Folha de S.Paulo	folha
205	1053074125282009088	14594813	Folha de S.Paulo	folha
206	1053074126955573251	14594813	Folha de S.Paulo	folha
207	1053074128704548864	8802752	G1	g1
208	1053074132190093312	14594813	Folha de S.Paulo	folha
209	1053074132911435776	14594813	Folha de S.Paulo	folha
210	1053074132911435776	36411489	Luciano Hang	luciano_hang
211	1053074133699977216	14594813	Folha de S.Paulo	folha
212	1053074134765391872	14594813	Folha de S.Paulo	folha
213	1053074134643675136	14594813	Folha de S.Paulo	folha
214	1053074137000960000	8802752	G1	g1
215	1053074137017708544	14594813	Folha de S.Paulo	folha
216	1053074139077054464	14594813	Folha de S.Paulo	folha
217	1053074140314382336	14594813	Folha de S.Paulo	folha
218	1053074141161668608	8802752	G1	g1
219	1053074141161668608	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
220	1053074141744693254	14594813	Folha de S.Paulo	folha
221	1053074142751322119	8802752	G1	g1
222	1053074143007178752	14594813	Folha de S.Paulo	folha
223	1053074145183965184	9317502	Estadão	Estadao
224	1053074145364361216	14594813	Folha de S.Paulo	folha
225	1053074156940656640	8802752	G1	g1
226	1053074158450552832	9317502	Estadão	Estadao
227	1053074158450552832	75122758	Inter Estadão	EstadaoInter
228	1053074159713038337	14594813	Folha de S.Paulo	folha
229	1053074160392519680	14594813	Folha de S.Paulo	folha
230	1053074160392519680	315400579	PORTO	PORT0_89
231	1053074160094797825	8802752	G1	g1
232	1053074164284829696	14594813	Folha de S.Paulo	folha
233	1053074164284829696	354095556	Fernando Haddad 13	Haddad_Fernando
234	1053074167116058624	14594813	Folha de S.Paulo	folha
235	1053074167925522433	14594813	Folha de S.Paulo	folha
236	1053074174011367425	8802752	G1	g1
237	1053074174237917184	9317502	Estadão	Estadao
238	1053074174237917184	76369002	Política Estadão	EstadaoPolitica
239	1053074175659794432	14594813	Folha de S.Paulo	folha
240	1053074175659794432	169725807	Mirela Franz 1⃣7⃣ ? @MiLick	MiLick74
241	1053074177207492609	14594813	Folha de S.Paulo	folha
242	1053074178407055360	14594813	Folha de S.Paulo	folha
243	1053074179501801472	14594813	Folha de S.Paulo	folha
244	1053074180575502346	14594813	Folha de S.Paulo	folha
245	1053074180441341952	9317502	Estadão	Estadao
246	1053074189631004672	8802752	G1	g1
247	1053074193158418432	14594813	Folha de S.Paulo	folha
248	1053074199798038529	14594813	Folha de S.Paulo	folha
249	1053074203166076929	8802752	G1	g1
250	1053074204004937729	14594813	Folha de S.Paulo	folha
251	1053074206592827394	8802752	G1	g1
252	1053074208778080256	14594813	Folha de S.Paulo	folha
253	1053074214805299200	8802752	G1	g1
254	1053074217196052481	14594813	Folha de S.Paulo	folha
255	1053074217196052481	50312819	Havan	havan
256	1053074219909701633	14594813	Folha de S.Paulo	folha
257	1053074219578392576	14594813	Folha de S.Paulo	folha
258	1053074223114133504	8802752	G1	g1
259	1053074226217996294	14594813	Folha de S.Paulo	folha
260	1053074229497868288	14594813	Folha de S.Paulo	folha
261	1053074230303178752	14594813	Folha de S.Paulo	folha
262	1053074230303178752	157374767	Central da Bola 1️⃣7️⃣??	futebol_pontual
263	1053074234463973377	14594813	Folha de S.Paulo	folha
264	1053074235852292096	14594813	Folha de S.Paulo	folha
265	1053074238159155203	14594813	Folha de S.Paulo	folha
266	1053074242408009729	8802752	G1	g1
267	1053074242768637952	8802752	G1	g1
268	1053074242319867904	14594813	Folha de S.Paulo	folha
269	1053074247134912512	8802752	G1	g1
270	1053074248124846080	14594813	Folha de S.Paulo	folha
271	1053074259164217350	8802752	G1	g1
272	1053074262553190403	14594813	Folha de S.Paulo	folha
273	1053074262473486338	14594813	Folha de S.Paulo	folha
274	1053074262473486338	36411489	Luciano Hang	luciano_hang
275	1053074275480035328	14594813	Folha de S.Paulo	folha
276	1053074277455577090	14594813	Folha de S.Paulo	folha
277	1053074280848732161	8802752	G1	g1
278	1053074285483474944	8802752	G1	g1
279	1053074286712303616	14594813	Folha de S.Paulo	folha
280	1053074289908482048	14594813	Folha de S.Paulo	folha
281	1053074293171593216	8802752	G1	g1
282	1053074296468357120	14594813	Folha de S.Paulo	folha
283	1053074304559144960	8802752	G1	g1
284	1053074305846857730	14594813	Folha de S.Paulo	folha
285	1053074309793624065	14594813	Folha de S.Paulo	folha
286	1053074309793624065	953082993752662016	O Fantasma ?? 1️⃣7️⃣	Fantasma1936
287	1053074311647506432	14594813	Folha de S.Paulo	folha
288	1053074312905801728	14594813	Folha de S.Paulo	folha
289	1053074311777583104	9317502	Estadão	Estadao
290	1053074311777583104	76369002	Política Estadão	EstadaoPolitica
291	1053074317733433345	8802752	G1	g1
292	1053074323483885568	8802752	G1	g1
293	1053074324129759233	14594813	Folha de S.Paulo	folha
294	1053074325358723073	14594813	Folha de S.Paulo	folha
295	1053074329104277504	14594813	Folha de S.Paulo	folha
296	1053074330098327552	14594813	Folha de S.Paulo	folha
297	1053074337559953413	14594813	Folha de S.Paulo	folha
298	1053074340051382273	14594813	Folha de S.Paulo	folha
299	1053074340596592641	8802752	G1	g1
300	1053074340596592641	16794066	Blog do Noblat	BlogdoNoblat
301	1053074340928020481	14594813	Folha de S.Paulo	folha
302	1053074344853823490	8802752	G1	g1
303	1053074349744443393	14594813	Folha de S.Paulo	folha
304	1053074349329211393	14594813	Folha de S.Paulo	folha
305	1053074349857669120	14594813	Folha de S.Paulo	folha
306	1053074349324935169	14594813	Folha de S.Paulo	folha
307	1053074350239350785	14594813	Folha de S.Paulo	folha
308	1053074350239350785	825378261165293568	bianco ★	bixncwo
309	1053074353385025537	14594813	Folha de S.Paulo	folha
310	1053074354551046144	14594813	Folha de S.Paulo	folha
311	1053074355637444608	8802752	G1	g1
312	1053074356128096256	14594813	Folha de S.Paulo	folha
313	1053074356115513344	14594813	Folha de S.Paulo	folha
314	1053074365062041600	14594813	Folha de S.Paulo	folha
315	1053074365573722112	8802752	G1	g1
316	1053074368056705030	14594813	Folha de S.Paulo	folha
317	1053074368056705030	14594813	Folha de S.Paulo	folha
318	1053074375849771008	14594813	Folha de S.Paulo	folha
319	1053074375849771008	17059242	Luís Butti	luisbutti
320	1053074375849771008	36411489	Luciano Hang	luciano_hang
321	1053074377716260864	14594813	Folha de S.Paulo	folha
322	1053074377510666240	14594813	Folha de S.Paulo	folha
323	1053074386008322049	14594813	Folha de S.Paulo	folha
324	1053074387728039938	14594813	Folha de S.Paulo	folha
325	1053074391289024512	14594813	Folha de S.Paulo	folha
326	1053074392048197632	14594813	Folha de S.Paulo	folha
327	1053074394057240576	9317502	Estadão	Estadao
328	1053074394057240576	76369002	Política Estadão	EstadaoPolitica
329	1053074396095623168	14594813	Folha de S.Paulo	folha
330	1053074401850208258	14594813	Folha de S.Paulo	folha
331	1053074401850208258	169725807	Mirela Franz 1⃣7⃣ ? @MiLick	MiLick74
332	1053074410234671104	14594813	Folha de S.Paulo	folha
333	1053074410234671104	16076032	Glenn Greenwald	ggreenwald
334	1053074410234671104	2467791	Washington Post	washingtonpost
335	1053074410234671104	157997359	HeraldScotland	heraldscotland
336	1053074410234671104	15754281	USA TODAY	USATODAY
337	1053074410234671104	13850422	CNN Politics	CNNPolitics
338	1053074410234671104	14434063	NYT Politics	nytpolitics
339	1053074410234671104	14293310	TIME	TIME
340	1053074410234671104	16664681	Los Angeles Times	latimes
341	1053074410234671104	67693913	Noticias ONU	NoticiasONU
342	1053074418648473600	14594813	Folha de S.Paulo	folha
343	1053074420225466368	9317502	Estadão	Estadao
344	1053074420225466368	75122758	Inter Estadão	EstadaoInter
345	1053074424675663872	14594813	Folha de S.Paulo	folha
346	1053074426512715776	14594813	Folha de S.Paulo	folha
347	1053074430040117249	14594813	Folha de S.Paulo	folha
348	1053074430694490112	14594813	Folha de S.Paulo	folha
349	1053074433118818305	14594813	Folha de S.Paulo	folha
350	1053074434486091777	14594813	Folha de S.Paulo	folha
351	1053074434486091777	14594813	Folha de S.Paulo	folha
352	1053074438986461184	14594813	Folha de S.Paulo	folha
353	1053074439330557953	14594813	Folha de S.Paulo	folha
354	1053074438063906816	14594813	Folha de S.Paulo	folha
355	1053074439653462016	14594813	Folha de S.Paulo	folha
356	1053074439653462016	14594813	Folha de S.Paulo	folha
357	1053074439653462016	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
358	1053074445638795264	14594813	Folha de S.Paulo	folha
359	1053074449489186818	14594813	Folha de S.Paulo	folha
360	1053074455084351489	8802752	G1	g1
361	1053074455084351489	14594813	Folha de S.Paulo	folha
362	1053074458427179008	14594813	Folha de S.Paulo	folha
363	1053074458930565121	14594813	Folha de S.Paulo	folha
364	1053074462277541891	14594813	Folha de S.Paulo	folha
365	1053074463795961856	14594813	Folha de S.Paulo	folha
366	1053074464747986946	9317502	Estadão	Estadao
367	1053074464747986946	969228816009846786	BR 18	brdezoito
368	1053074472197070848	14594813	Folha de S.Paulo	folha
369	1053074472385818625	14594813	Folha de S.Paulo	folha
370	1053074474147504128	9317502	Estadão	Estadao
371	1053074474147504128	76369002	Política Estadão	EstadaoPolitica
372	1053074477737787393	14594813	Folha de S.Paulo	folha
373	1053074485824446464	14594813	Folha de S.Paulo	folha
374	1053074489028816896	8802752	G1	g1
375	1053074490593304576	14594813	Folha de S.Paulo	folha
376	1053074491537084417	14594813	Folha de S.Paulo	folha
377	1053074492870803456	8802752	G1	g1
378	1053074495181856769	14594813	Folha de S.Paulo	folha
379	1053074501393661953	14594813	Folha de S.Paulo	folha
380	1053074501930545152	8802752	G1	g1
381	1053074502786170880	8802752	G1	g1
382	1053074501632737281	9317502	Estadão	Estadao
383	1053074501632737281	3623816603	Fausto Macedo	fausto_macedo
384	1053074501632737281	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
385	1053074501632737281	14489158	r7	r7
386	1053074504954626049	14594813	Folha de S.Paulo	folha
387	1053074507836112896	8802752	G1	g1
388	1053074508536524801	14594813	Folha de S.Paulo	folha
389	1053074509593542663	8802752	G1	g1
390	1053074509757104128	14594813	Folha de S.Paulo	folha
391	1053074514458918912	8802752	G1	g1
392	1053074519160700928	14594813	Folha de S.Paulo	folha
393	1053074519664017408	8802752	G1	g1
394	1053074530393042946	14594813	Folha de S.Paulo	folha
395	1053074536273469440	14594813	Folha de S.Paulo	folha
396	1053074541071814656	14594813	Folha de S.Paulo	folha
397	1053074541071814656	14594813	Folha de S.Paulo	folha
398	1053074545039630337	8802752	G1	g1
399	1053074551796588544	8802752	G1	g1
400	1053074553717616640	14594813	Folha de S.Paulo	folha
401	1053074554078277633	9317502	Estadão	Estadao
402	1053074554078277633	76369002	Política Estadão	EstadaoPolitica
403	1053074567982469120	8802752	G1	g1
404	1053074584872853507	14594813	Folha de S.Paulo	folha
405	1053074581190258688	14594813	Folha de S.Paulo	folha
406	1053074588769439744	8802752	G1	g1
407	1053074588769439744	60061194	Renata Bolsonaro	bolsonaro
408	1053074589692112902	14594813	Folha de S.Paulo	folha
409	1053074589725548544	14594813	Folha de S.Paulo	folha
410	1053074590803595264	8802752	G1	g1
411	1053074589893476352	14594813	Folha de S.Paulo	folha
412	1053074592879779840	14594813	Folha de S.Paulo	folha
413	1053074601452994561	14594813	Folha de S.Paulo	folha
414	1053074601507463169	14594813	Folha de S.Paulo	folha
415	1053074601671036928	8802752	G1	g1
416	1053074601671036928	133008925	Gerson Camarotti	gcamarotti
417	1053074601671036928	54979892	Sergio Aguiar	SergioAguiar07
418	1053074601671036928	72371342	Eliane Cantanhêde	ECantanhede
419	1053074608247713793	9317502	Estadão	Estadao
420	1053074611426996225	14594813	Folha de S.Paulo	folha
421	1053074612362338305	14594813	Folha de S.Paulo	folha
422	1053074612597243905	14594813	Folha de S.Paulo	folha
423	1053074619907928069	14594813	Folha de S.Paulo	folha
424	1053074620868452354	14594813	Folha de S.Paulo	folha
425	1053074621598232577	14594813	Folha de S.Paulo	folha
426	1053074627751231498	14594813	Folha de S.Paulo	folha
427	1053074629751910400	8802752	G1	g1
428	1053074637603721216	14594813	Folha de S.Paulo	folha
429	1053074638471942144	9317502	Estadão	Estadao
430	1053074638471942144	75122758	Inter Estadão	EstadaoInter
431	1053074638471942144	14594813	Folha de S.Paulo	folha
432	1053074638471942144	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
433	1053074644025012224	14594813	Folha de S.Paulo	folha
434	1053074647602860037	14594813	Folha de S.Paulo	folha
435	1053074651503607810	14594813	Folha de S.Paulo	folha
436	1053074654460551169	14594813	Folha de S.Paulo	folha
437	1053074656679186432	14594813	Folha de S.Paulo	folha
438	1053074656146669570	14594813	Folha de S.Paulo	folha
439	1053074667219623936	14594813	Folha de S.Paulo	folha
440	1053074670298296320	8802752	G1	g1
441	1053074670776451072	14594813	Folha de S.Paulo	folha
442	1053074673695682562	14594813	Folha de S.Paulo	folha
443	1053074677571162118	14594813	Folha de S.Paulo	folha
444	1053074677571162118	169725807	Mirela Franz 1⃣7⃣ ? @MiLick	MiLick74
445	1053074678103846912	8802752	G1	g1
446	1053074682986012672	8802752	G1	g1
447	1053074683086753792	14594813	Folha de S.Paulo	folha
448	1053074689554149377	8802752	G1	g1
449	1053074697389252608	14594813	Folha de S.Paulo	folha
450	1053074697389252608	1527684900	Lula tá preso ô babaca ™	AcordouAcordou
451	1053074699515817984	14594813	Folha de S.Paulo	folha
452	1053074701113794560	8802752	G1	g1
453	1053074701113794560	88711472	Matheus Leitão	Mleitaonetto
454	1053074703231975435	8802752	G1	g1
455	1053074703965921280	14594813	Folha de S.Paulo	folha
456	1053074707149393925	14594813	Folha de S.Paulo	folha
457	1053074711108898826	14594813	Folha de S.Paulo	folha
458	1053074720155934721	14594813	Folha de S.Paulo	folha
459	1053074727068155904	14594813	Folha de S.Paulo	folha
460	1053074726803910656	8802752	G1	g1
461	1053074738602561536	14594813	Folha de S.Paulo	folha
462	1053074740687048704	14594813	Folha de S.Paulo	folha
463	1053074747666370560	14594813	Folha de S.Paulo	folha
464	1053074748714967045	8802752	G1	g1
465	1053074751109898240	8802752	G1	g1
466	1053074751244156929	14594813	Folha de S.Paulo	folha
467	1053074755002216448	8802752	G1	g1
468	1053074754238906368	14594813	Folha de S.Paulo	folha
469	1053074758491951105	14594813	Folha de S.Paulo	folha
470	1053074764812705793	14594813	Folha de S.Paulo	folha
471	1053074770101788673	14594813	Folha de S.Paulo	folha
472	1053074773880774659	14594813	Folha de S.Paulo	folha
473	1053074780709179392	8802752	G1	g1
474	1053074791484268544	14594813	Folha de S.Paulo	folha
475	1053074793455480833	14594813	Folha de S.Paulo	folha
476	1053074796605554688	9317502	Estadão	Estadao
477	1053074796605554688	76369002	Política Estadão	EstadaoPolitica
478	1053074796886548480	14594813	Folha de S.Paulo	folha
479	1053074798136451072	8802752	G1	g1
480	1053074803287056384	14594813	Folha de S.Paulo	folha
481	1053074803865853954	9317502	Estadão	Estadao
482	1053074803865853954	76369002	Política Estadão	EstadaoPolitica
483	1053074805266747392	14594813	Folha de S.Paulo	folha
484	1053074808802607104	14594813	Folha de S.Paulo	folha
485	1053074809654034432	14594813	Folha de S.Paulo	folha
486	1053074819464474635	8802752	G1	g1
487	1053074822761246722	14594813	Folha de S.Paulo	folha
488	1053074825789480960	14594813	Folha de S.Paulo	folha
489	1053074826510917632	8802752	G1	g1
490	1053074830717841413	8802752	G1	g1
491	1053074831258853376	14594813	Folha de S.Paulo	folha
492	1053074846689751040	14594813	Folha de S.Paulo	folha
493	1053074850854645760	14594813	Folha de S.Paulo	folha
494	1053074865626996736	14594813	Folha de S.Paulo	folha
495	1053074865878654976	14594813	Folha de S.Paulo	folha
496	1053074869817167872	14594813	Folha de S.Paulo	folha
497	1053074869913612293	14594813	Folha de S.Paulo	folha
498	1053074872686002186	14594813	Folha de S.Paulo	folha
499	1053074885419958272	14594813	Folha de S.Paulo	folha
500	1053074890364993537	14594813	Folha de S.Paulo	folha
501	1053074890364993537	3247020334	RICARDO Bolsonaro17	biologo_ricardo
502	1053074893254856712	9317502	Estadão	Estadao
503	1053074893254856712	76369002	Política Estadão	EstadaoPolitica
504	1053074897990311941	14594813	Folha de S.Paulo	folha
505	1053074898107752448	14594813	Folha de S.Paulo	folha
506	1053074902763356161	14594813	Folha de S.Paulo	folha
507	1053074902926966784	14594813	Folha de S.Paulo	folha
508	1053074905384792064	14594813	Folha de S.Paulo	folha
509	1053074906785685505	14594813	Folha de S.Paulo	folha
510	1053074911416197120	9317502	Estadão	Estadao
511	1053074911416197120	76369002	Política Estadão	EstadaoPolitica
512	1053074917086949376	14594813	Folha de S.Paulo	folha
513	1053074918768865281	14594813	Folha de S.Paulo	folha
514	1053074918991163392	14594813	Folha de S.Paulo	folha
515	1053074920106790913	14594813	Folha de S.Paulo	folha
516	1053074920106790913	39522911	PT Brasil	ptbrasil
517	1053074920106790913	128372940	Jair Bolsonaro 1️⃣7️⃣	jairbolsonaro
518	1053074925114789888	8802752	G1	g1
519	1053074927258087424	14594813	Folha de S.Paulo	folha
520	1053074929548169218	14594813	Folha de S.Paulo	folha
